,ngay,KLDichRong,GiaTriGiaoDichRong,ThayDoi,KhoiLuongMua,GiaTriMua,KhoiLuongBan,GiaTriBan,symbol  
0,20/08/2019,0 ,0 ,29.7154 (-20.33 %)   ,0 ,0 ,0 ,0 ,TDB

1,19/08/2019,0 ,0 ,29.7154 (-20.33 %)   ,0 ,0 ,0 ,0 ,TDB

2,16/08/2019,0 ,0 ,29.7154 (-19.69 %)   ,0 ,0 ,0 ,0 ,TDB

3,15/08/2019,0 ,0 ,29.4764 (-20.33 %)   ,0 ,0 ,0 ,0 ,TDB

4,14/08/2019,0 ,0 ,29.4764 (-20.33 %)   ,0 ,0 ,0 ,0 ,TDB

5,13/08/2019,0 ,0 ,29.4764 (-21.19 %)   ,0 ,0 ,0 ,0 ,TDB

6,12/08/2019,0 ,0 ,29.795 (-20.55 %)   ,0 ,0 ,0 ,0 ,TDB

7,09/08/2019,0 ,0 ,29.8747 (-20.33 %)   ,0 ,0 ,0 ,0 ,TDB

8,08/08/2019,0 ,0 ,29.8747 (-19.48 %)   ,0 ,0 ,0 ,0 ,TDB

9,07/08/2019,0 ,0 ,29.556 (-20.33 %)   ,0 ,0 ,0 ,0 ,TDB

10,06/08/2019,0 ,0 ,29.556 (-20.33 %)   ,0 ,0 ,0 ,0 ,TDB

11,05/08/2019,0 ,0 ,29.556 (-20.33 %)   ,0 ,0 ,0 ,0 ,TDB

12,02/08/2019,0 ,0 ,29.556 (-20.76 %)   ,0 ,0 ,0 ,0 ,TDB

13,01/08/2019,0 ,0 ,29.7154 (-20.12 %)   ,0 ,0 ,0 ,0 ,TDB

14,31/07/2019,0 ,0 ,29.6357 (-20.12 %)   ,0 ,0 ,0 ,0 ,TDB

15,30/07/2019,0 ,0 ,29.556 (-23.03 %)   ,0 ,0 ,0 ,0 ,TDB

16,29/07/2019,0 ,0 ,30.5917 (-20.33 %)   ,0 ,0 ,0 ,0 ,TDB

17,26/07/2019,0 ,0 ,30.5917 (-20.33 %)   ,0 ,0 ,0 ,0 ,TDB

18,25/07/2019,0 ,0 ,30.5917 (-20.33 %)   ,0 ,0 ,0 ,0 ,TDB

19,24/07/2019,0 ,0 ,30.5917 (-20.33 %)   ,0 ,0 ,0 ,0 ,TDB

0,23/07/2019,0 ,0 ,30.5917 (-20.33 %)   ,0 ,0 ,0 ,0 ,TDB

1,22/07/2019,0 ,0 ,30.5917 (-20.33 %)   ,0 ,0 ,0 ,0 ,TDB

2,19/07/2019,0 ,0 ,29.7154 (-30.08 %)   ,0 ,0 ,0 ,0 ,TDB

3,18/07/2019,0 ,0 ,33.858 (-20.33 %)   ,0 ,0 ,0 ,0 ,TDB

4,17/07/2019,0 ,0 ,33.858 (-8.49 %)   ,0 ,0 ,0 ,0 ,TDB

5,16/07/2019,0 ,0 ,29.4764 (-20.33 %)   ,0 ,0 ,0 ,0 ,TDB

6,15/07/2019,0 ,0 ,29.4764 (-20.33 %)   ,0 ,0 ,0 ,0 ,TDB

7,12/07/2019,0 ,0 ,29.4764 (-20.33 %)   ,0 ,0 ,0 ,0 ,TDB

8,11/07/2019,0 ,0 ,29.4764 (-20.33 %)   ,0 ,0 ,0 ,0 ,TDB

9,10/07/2019,0 ,0 ,29.4764 (-22.43 %)   ,0 ,0 ,0 ,0 ,TDB

10,09/07/2019,0 ,0 ,30.273 (-20.33 %)   ,0 ,0 ,0 ,0 ,TDB

11,08/07/2019,0 ,0 ,30.273 (-20.33 %)   ,0 ,0 ,0 ,0 ,TDB

12,05/07/2019,0 ,0 ,30.273 (-20.33 %)   ,0 ,0 ,0 ,0 ,TDB

13,04/07/2019,0 ,0 ,30.273 (-20.33 %)   ,0 ,0 ,0 ,0 ,TDB

14,03/07/2019,0 ,0 ,30.273 (-20.33 %)   ,0 ,0 ,0 ,0 ,TDB

15,02/07/2019,0 ,0 ,30.273 (-20.33 %)   ,0 ,0 ,0 ,0 ,TDB

16,01/07/2019,0 ,0 ,30.273 (-20.33 %)   ,0 ,0 ,0 ,0 ,TDB

17,28/06/2019,0 ,0 ,30.273 (-20.33 %)   ,0 ,0 ,0 ,0 ,TDB

18,27/06/2019,0 ,0 ,30.273 (-20.33 %)   ,0 ,0 ,0 ,0 ,TDB

19,26/06/2019,0 ,0 ,30.273 (-20.33 %)   ,0 ,0 ,0 ,0 ,TDB

0,25/06/2019,0 ,0 ,30.273 (-20.33 %)   ,0 ,0 ,0 ,0 ,TDB

1,24/06/2019,0 ,0 ,30.273 (-20.33 %)   ,0 ,0 ,0 ,0 ,TDB

2,21/06/2019,0 ,0 ,30.273 (-20.33 %)   ,0 ,0 ,0 ,0 ,TDB

3,20/06/2019,0 ,0 ,30.273 (-20.33 %)   ,0 ,0 ,0 ,0 ,TDB

4,19/06/2019,0 ,0 ,30.273 (-20.33 %)   ,0 ,0 ,0 ,0 ,TDB

5,18/06/2019,0 ,0 ,30.273 (-20.33 %)   ,0 ,0 ,0 ,0 ,TDB

6,17/06/2019,0 ,0 ,30.273 (-22.38 %)   ,0 ,0 ,0 ,0 ,TDB

7,14/06/2019,0 ,0 ,31.0697 (-19.30 %)   ,0 ,0 ,0 ,0 ,TDB

8,13/06/2019,0 ,0 ,30.6713 (-20.33 %)   ,0 ,0 ,0 ,0 ,TDB

9,12/06/2019,0 ,0 ,30.6713 (-20.33 %)   ,0 ,0 ,0 ,0 ,TDB

10,11/06/2019,0 ,0 ,30.6713 (-20.33 %)   ,0 ,0 ,0 ,0 ,TDB

11,10/06/2019,0 ,0 ,30.6713 (-20.33 %)   ,0 ,0 ,0 ,0 ,TDB

12,07/06/2019,0 ,0 ,30.6713 (-20.33 %)   ,0 ,0 ,0 ,0 ,TDB

13,06/06/2019,0 ,0 ,30.6713 (-20.33 %)   ,0 ,0 ,0 ,0 ,TDB

14,05/06/2019,0 ,0 ,30.6713 (-20.33 %)   ,0 ,0 ,0 ,0 ,TDB

15,04/06/2019,0 ,0 ,30.6713 (-20.33 %)   ,0 ,0 ,0 ,0 ,TDB

16,03/06/2019,0 ,0 ,30.6713 (-20.33 %)   ,0 ,0 ,0 ,0 ,TDB

17,31/05/2019,0 ,0 ,30.6713 (-20.33 %)   ,0 ,0 ,0 ,0 ,TDB

18,30/05/2019,0 ,0 ,30.6713 (-20.33 %)   ,0 ,0 ,0 ,0 ,TDB

19,29/05/2019,0 ,0 ,30.6713 (-20.33 %)   ,0 ,0 ,0 ,0 ,TDB

0,28/05/2019,0 ,0 ,30.6713 (-20.33 %)   ,0 ,0 ,0 ,0 ,TDB

1,27/05/2019,0 ,0 ,30.6713 (-20.33 %)   ,0 ,0 ,0 ,0 ,TDB

2,24/05/2019,0 ,0 ,30.6713 (-20.33 %)   ,0 ,0 ,0 ,0 ,TDB

3,23/05/2019,0 ,0 ,30.6713 (-20.33 %)   ,0 ,0 ,0 ,0 ,TDB

4,22/05/2019,0 ,0 ,30.6713 (-20.33 %)   ,0 ,0 ,0 ,0 ,TDB

5,21/05/2019,0 ,0 ,30.6713 (-20.33 %)   ,0 ,0 ,0 ,0 ,TDB

6,20/05/2019,0 ,0 ,30.6713 (-21.36 %)   ,0 ,0 ,0 ,0 ,TDB

7,17/05/2019,0 ,0 ,31.0697 (-19.92 %)   ,0 ,0 ,0 ,0 ,TDB

8,16/05/2019,0 ,0 ,30.911 (-22.92 %)   ,0 ,0 ,0 ,0 ,TDB

9,15/05/2019,0 ,0 ,30.7576 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

10,14/05/2019,0 ,0 ,30.7576 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

11,13/05/2019,0 ,0 ,30.9877 (-20.54 %)   ,0 ,0 ,0 ,0 ,TDB

12,10/05/2019,0 ,0 ,29.9139 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

13,09/05/2019,0 ,0 ,29.9139 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

14,08/05/2019,0 ,0 ,29.9139 (-25.22 %)   ,0 ,0 ,0 ,0 ,TDB

15,07/05/2019,0 ,0 ,30.6809 (-20.31 %)   ,0 ,0 ,0 ,0 ,TDB

16,06/05/2019,0 ,0 ,29.5304 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

17,03/05/2019,0 ,0 ,29.5304 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

18,02/05/2019,0 ,0 ,29.5304 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

19,26/04/2019,0 ,0 ,29.5304 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

0,25/04/2019,0 ,0 ,29.5304 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

1,24/04/2019,0 ,0 ,29.5304 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

2,23/04/2019,0 ,0 ,29.5304 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

3,22/04/2019,0 ,0 ,29.5304 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

4,19/04/2019,0 ,0 ,29.5304 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

5,18/04/2019,0 ,0 ,29.5304 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

6,17/04/2019,0 ,0 ,29.5304 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

7,16/04/2019,0 ,0 ,29.5304 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

8,12/04/2019,0 ,0 ,29.6071 (-23.10 %)   ,0 ,0 ,0 ,0 ,TDB

9,11/04/2019,0 ,0 ,29.5304 (-23.10 %)   ,0 ,0 ,0 ,0 ,TDB

10,10/04/2019,0 ,0 ,29.5304 (-22.70 %)   ,0 ,0 ,0 ,0 ,TDB

11,09/04/2019,0 ,0 ,29.3003 (-22.89 %)   ,0 ,0 ,0 ,0 ,TDB

12,08/04/2019,0 ,0 ,29.1469 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

13,05/04/2019,0 ,0 ,29.1469 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

14,04/04/2019,0 ,0 ,29.1469 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

15,03/04/2019,0 ,0 ,29.1469 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

16,02/04/2019,0 ,0 ,29.1469 (-23.50 %)   ,0 ,0 ,0 ,0 ,TDB

17,01/04/2019,0 ,0 ,29.2236 (-23.10 %)   ,0 ,0 ,0 ,0 ,TDB

18,29/03/2019,0 ,0 ,29.1469 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

19,28/03/2019,0 ,0 ,29.1469 (-23.10 %)   ,0 ,0 ,0 ,0 ,TDB

0,27/03/2019,0 ,0 ,29.0702 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

1,26/03/2019,0 ,0 ,29.1469 (-22.27 %)   ,0 ,0 ,0 ,0 ,TDB

2,25/03/2019,0 ,0 ,28.7634 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

3,22/03/2019,0 ,0 ,28.7634 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

4,21/03/2019,0 ,0 ,28.7634 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

5,20/03/2019,0 ,0 ,28.7634 (-24.31 %)   ,0 ,0 ,0 ,0 ,TDB

6,19/03/2019,0 ,0 ,29.1469 (-22.27 %)   ,0 ,0 ,0 ,0 ,TDB

7,18/03/2019,0 ,0 ,28.7634 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

8,15/03/2019,0 ,0 ,28.7634 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

9,14/03/2019,0 ,0 ,28.7634 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

10,13/03/2019,0 ,0 ,28.7634 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

11,12/03/2019,0 ,0 ,28.7634 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

12,11/03/2019,0 ,0 ,28.7634 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

13,08/03/2019,0 ,0 ,28.7634 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

14,07/03/2019,0 ,0 ,28.7634 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

15,06/03/2019,0 ,0 ,28.7634 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

16,05/03/2019,0 ,0 ,28.7634 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

17,04/03/2019,0 ,0 ,28.7634 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

18,01/03/2019,0 ,0 ,28.7634 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

19,28/02/2019,0 ,0 ,28.7634 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

0,27/02/2019,0 ,0 ,28.7634 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

1,26/02/2019,0 ,0 ,28.7634 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

2,25/02/2019,0 ,0 ,28.7634 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

3,22/02/2019,0 ,0 ,28.7634 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

4,21/02/2019,0 ,0 ,28.7634 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

5,20/02/2019,0 ,0 ,28.7634 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

6,19/02/2019,0 ,0 ,28.7634 (-25.87 %)   ,0 ,0 ,0 ,0 ,TDB

7,18/02/2019,0 ,0 ,29.7605 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

8,15/02/2019,0 ,0 ,29.7605 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

9,14/02/2019,0 ,0 ,29.7605 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

10,13/02/2019,0 ,0 ,29.7605 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

11,12/02/2019,0 ,0 ,29.7605 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

12,11/02/2019,0 ,0 ,29.7605 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

13,01/02/2019,0 ,0 ,29.7605 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

14,31/01/2019,0 ,0 ,29.7605 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

15,30/01/2019,0 ,0 ,29.7605 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

16,29/01/2019,0 ,0 ,29.7605 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

17,28/01/2019,0 ,0 ,29.7605 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

18,25/01/2019,0 ,0 ,29.7605 (-23.69 %)   ,0 ,0 ,0 ,0 ,TDB

19,24/01/2019,0 ,0 ,30.6809 (-21.33 %)   ,0 ,0 ,0 ,0 ,TDB

0,22/01/2019,0 ,0 ,29.9139 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

1,21/01/2019,0 ,0 ,29.9139 (-19.15 %)   ,0 ,0 ,0 ,0 ,TDB

2,18/01/2019,0 ,0 ,28.3798 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

3,17/01/2019,0 ,0 ,28.3798 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

4,16/01/2019,0 ,0 ,28.3798 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

5,15/01/2019,0 ,0 ,28.3798 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

6,14/01/2019,0 ,0 ,28.3798 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

7,11/01/2019,0 ,0 ,28.3798 (-21.17 %)   ,0 ,0 ,0 ,0 ,TDB

8,10/01/2019,0 ,0 ,27.6128 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

9,08/01/2019,0 ,0 ,28.3798 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

10,07/01/2019,0 ,0 ,28.3798 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

11,04/01/2019,0 ,0 ,28.3798 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

12,03/01/2019,0 ,0 ,28.3798 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

13,02/01/2019,0 ,0 ,28.3798 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

14,28/12/2018,0 ,0 ,28.3798 (-25.32 %)   ,0 ,0 ,0 ,0 ,TDB

15,27/12/2018,0 ,0 ,29.1469 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

16,26/12/2018,0 ,0 ,29.1469 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

17,25/12/2018,0 ,0 ,29.1469 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

18,24/12/2018,0 ,0 ,29.1469 (-21.22 %)   ,0 ,0 ,0 ,0 ,TDB

19,21/12/2018,0 ,0 ,0 (0.00 %)   ,0 ,0 ,0 ,0 ,TDB

0,20/12/2018,0 ,0 ,28.3798 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

1,19/12/2018,0 ,0 ,28.3798 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

2,18/12/2018,0 ,0 ,28.3798 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

3,17/12/2018,0 ,0 ,28.3798 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

4,14/12/2018,0 ,0 ,28.3798 (-23.09 %)   ,0 ,0 ,0 ,0 ,TDB

5,13/12/2018,0 ,0 ,28.3031 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

6,12/12/2018,0 ,0 ,28.3031 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

7,11/12/2018,0 ,0 ,28.3031 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

8,10/12/2018,0 ,0 ,28.3031 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

9,07/12/2018,0 ,0 ,28.3031 (-23.51 %)   ,0 ,0 ,0 ,0 ,TDB

10,06/12/2018,0 ,0 ,28.3798 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

11,05/12/2018,0 ,0 ,28.3798 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

12,04/12/2018,0 ,0 ,28.3798 (-22.25 %)   ,0 ,0 ,0 ,0 ,TDB

13,03/12/2018,0 ,0 ,27.9963 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

14,30/11/2018,0 ,0 ,27.9963 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

15,29/11/2018,0 ,0 ,27.9963 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

16,28/11/2018,0 ,0 ,27.9963 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

17,27/11/2018,0 ,0 ,27.9963 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

18,26/11/2018,0 ,0 ,27.9963 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

19,23/11/2018,0 ,0 ,27.9963 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

0,22/11/2018,0 ,0 ,27.9963 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

1,21/11/2018,0 ,0 ,27.9963 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

2,20/11/2018,0 ,0 ,27.9963 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

3,19/11/2018,0 ,0 ,27.9963 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

4,16/11/2018,0 ,0 ,27.9963 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

5,15/11/2018,0 ,0 ,27.9963 (-22.23 %)   ,0 ,0 ,0 ,0 ,TDB

6,14/11/2018,0 ,0 ,27.6128 (-23.30 %)   ,0 ,0 ,0 ,0 ,TDB

7,13/11/2018,0 ,0 ,27.6138 (-32.65 %)   ,0 ,0 ,0 ,0 ,TDB

8,12/11/2018,0 ,0 ,30.2718 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

9,09/11/2018,0 ,0 ,30.2718 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

10,08/11/2018,0 ,0 ,30.2718 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

11,07/11/2018,0 ,0 ,30.2718 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

12,06/11/2018,0 ,0 ,30.2718 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

13,05/11/2018,0 ,0 ,30.2718 (-19.28 %)   ,0 ,0 ,0 ,0 ,TDB

14,02/11/2018,0 ,0 ,27.6876 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

15,01/11/2018,0 ,0 ,27.6876 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

16,31/10/2018,0 ,0 ,27.6876 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

17,30/10/2018,0 ,0 ,27.6876 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

18,29/10/2018,0 ,0 ,27.6876 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

19,26/10/2018,0 ,0 ,27.6876 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

0,25/10/2018,0 ,0 ,27.6876 (-25.17 %)   ,0 ,0 ,0 ,0 ,TDB

1,24/10/2018,0 ,0 ,27.3184 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

2,23/10/2018,0 ,0 ,27.3184 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

3,22/10/2018,0 ,0 ,27.3184 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

4,19/10/2018,0 ,0 ,27.3184 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

5,18/10/2018,0 ,0 ,27.3184 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

6,17/10/2018,0 ,0 ,27.3184 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

7,16/10/2018,0 ,0 ,27.3184 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

8,15/10/2018,0 ,0 ,27.3184 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

9,12/10/2018,0 ,0 ,27.3184 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

10,11/10/2018,0 ,0 ,27.3184 (-27.15 %)   ,0 ,0 ,0 ,0 ,TDB

11,10/10/2018,0 ,0 ,27.6876 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

12,09/10/2018,0 ,0 ,27.6876 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

13,08/10/2018,0 ,0 ,27.6876 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

14,05/10/2018,0 ,0 ,27.6876 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

15,04/10/2018,0 ,0 ,27.6876 (-25.17 %)   ,0 ,0 ,0 ,0 ,TDB

16,03/10/2018,0 ,0 ,27.3184 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

17,02/10/2018,0 ,0 ,27.3184 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

18,01/10/2018,0 ,0 ,27.3184 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

19,28/09/2018,0 ,0 ,27.3184 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

0,27/09/2018,0 ,0 ,27.3184 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

1,26/09/2018,0 ,0 ,27.3184 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

2,25/09/2018,0 ,0 ,27.3184 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

3,24/09/2018,0 ,0 ,27.3184 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

4,21/09/2018,0 ,0 ,27.3184 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

5,20/09/2018,0 ,0 ,27.3184 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

6,19/09/2018,0 ,0 ,27.3184 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

7,18/09/2018,0 ,0 ,27.3184 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

8,17/09/2018,0 ,0 ,27.3184 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

9,14/09/2018,0 ,0 ,27.3184 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

10,13/09/2018,0 ,0 ,27.3184 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

11,10/09/2018,0 ,0 ,27.3184 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

12,07/09/2018,0 ,0 ,27.3184 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

13,05/09/2018,0 ,0 ,27.3184 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

14,04/09/2018,0 ,0 ,27.3184 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

15,31/08/2018,0 ,0 ,27.3184 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

16,30/08/2018,0 ,0 ,27.3184 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

17,28/08/2018,"-1,000 ","-37,000,000 ",0 (0.00 %)   ,0 ,0 ,"1,000 ","37,000,000 ",TDB

18,27/08/2018,"-1,100 ","-40,700,000 ",0 (0.00 %)   ,0 ,0 ,"1,100 ","40,700,000 ",TDB

19,23/08/2018,0 ,0 ,0 (0.00 %)   ,0 ,0 ,0 ,0 ,TDB

0,22/08/2018,0 ,0 ,27.3184 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

1,21/08/2018,0 ,0 ,27.3184 (-26.37 %)   ,0 ,0 ,0 ,0 ,TDB

2,20/08/2018,-100 ,"-3,750,000 ",27.3184 (-27.15 %)   ,0 ,0 ,100 ,"3,750,000 ",TDB

3,17/08/2018,0 ,0 ,27.6876 (-26.36 %)   ,0 ,0 ,0 ,0 ,TDB

4,16/08/2018,0 ,0 ,27.7614 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

5,15/08/2018,0 ,0 ,27.7614 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

6,14/08/2018,0 ,0 ,0 (0.00 %)   ,0 ,0 ,0 ,0 ,TDB

7,13/08/2018,0 ,0 ,27.7614 (-25.97 %)   ,0 ,0 ,0 ,0 ,TDB

8,10/08/2018,0 ,0 ,27.6876 (-27.14 %)   ,0 ,0 ,0 ,0 ,TDB

9,09/08/2018,0 ,0 ,28.0568 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

10,08/08/2018,0 ,0 ,28.0568 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

11,07/08/2018,0 ,0 ,28.0568 (-34.29 %)   ,0 ,0 ,0 ,0 ,TDB

12,06/08/2018,0 ,0 ,31.5269 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

13,03/08/2018,0 ,0 ,31.5269 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

14,02/08/2018,0 ,0 ,31.5269 (-37.20 %)   ,0 ,0 ,0 ,0 ,TDB

15,01/08/2018,0 ,0 ,37.0645 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

16,31/07/2018,0 ,0 ,37.0645 (-26.17 %)   ,0 ,0 ,0 ,0 ,TDB

